ordering,ppmRepPotus,ppmDemPotus,1M-ppmDemPotus,ppmRepOther,ppmDemOther,1M-ppmDemOther,BonusToTrump,BonusToBiden,totalBallots,locality
 630135, 439834, 554130, 445870, 435684, 523953, 476047, 520750, 650885,   2651,Warren
 635240, 732263, 260337, 739663, 735186, 236212, 763788, 485385, 620625,  16083,Colquitt
 637030, 701621, 284955, 715045, 703020, 258948, 741052, 493005, 630035,   3576,Lanier
 637255, 402094, 584313, 415687, 410324, 565092, 434908, 458850, 596105, 413865,Gwinnett
 638335, 699367, 290847, 709153, 707971, 271784, 728216, 456980, 595315,  11855,Putnam
 638920, 680009, 311749, 688251, 682599, 286555, 713445, 487050, 625970,   4247,Evans
 639135, 599581, 391287, 608713, 603732, 367611, 632389, 479245, 618380,  30116,Spalding
 639215, 739879, 244535, 755465, 749984, 226797, 773203, 449475, 588690,  31570,Effingham
 641820, 625470, 366425, 633575, 629232, 341823, 658177, 481190, 623010,   3455,Jenkins
 -64375, 728747, 264197, 735803, 658906, 307231, 692769, 849205, 284830,   2835,Miller
 649450, 420217, 563424, 436576, 436065, 549382, 450618, 420760, 570210, 393746,Cobb
 649985, 689506, 303546, 696454, 691085, 275128, 724872, 492105, 642090,   9501,Emanuel
 651160, 505428, 487551, 512449, 512261, 464152, 535848, 465835, 616995,  10684,Burke
 659075, 561344, 429508, 570492, 564128, 400477, 599523, 486080, 645155,   5029,Wilkes
 661360, 687961, 298087, 701913, 698204, 276058, 723942, 448785, 610145,  54474,Carroll
 661765, 372107, 612417, 387583, 385291, 593248, 406752, 434080, 595845,  21389,Liberty
 663045, 611155, 373720, 626280, 625349, 355305, 644695, 429030, 592075,  30084,Bulloch
 664105, 734986, 260824, 739176, 719273, 212290, 787710, 578565, 742670,   2864,Clinch
 667470, 590826, 401478, 598522, 599124, 376282, 623718, 458510, 625980,   6628,Screven
 667530, 691056, 299827, 700173, 690810, 266075, 733925, 501230, 668760,   4059,Pulaski
 671495, 626524, 364634, 635366, 635365, 339176, 660824, 455795, 627290,   6560,BenHill
 674735, 667028, 325532, 674468, 671367, 294924, 705076, 478305, 653040,  12905,Upson
 681745, 554222, 433976, 566024, 565224, 408629, 591371, 444990, 626735,  46355,Lowndes
 693140, 487808, 500794, 499206, 498657, 473015, 526985, 445755, 638895,  18251,Baldwin
 699510, 592779, 398480, 601520, 600420, 366219, 633781, 461795, 661305,  21853,Thomas
 701380, 261579, 726460, 273540, 278068, 702673, 297327, 417555, 618935, 524659,Fulton
 701610, 599761, 390083, 609917, 609916, 359916, 640084, 449225, 650835,   6696,McIntosh
 702210, 555096, 430776, 569224, 573085, 408323, 591677, 410055, 612265,  74823,Houston
 703530, 610137, 378215, 621785, 624023, 351395, 648605, 430570, 634100,  41984,Glynn
 704575, 702998, 286580, 713420, 718800, 261467, 738533, 420990, 625565,  11707,Morgan
 706965, 687613, 295477, 704523, 706207, 272678, 727322, 407030, 613995, 144830,Cherokee
 707680, 278271, 716686, 283314, 278991, 675870, 324130, 496400, 704080,   4165,Hancock
 722535, 658304, 326383, 673617, 678612, 302184, 697816, 398460, 620995, 129305,Forsyth
 726345, 716272, 272972, 727028, 733079, 244510, 755490, 415965, 642310,  19991,Harris
 736985, 670594, 315238, 684762, 689579, 286826, 713174, 405075, 642060,  76799,Coweta
 756160, 307770, 679461, 320539, 329858, 650317, 349683, 389560, 645720,  87016,Richmond
 764055, 667478, 315791, 684209, 691986, 287488, 712512, 377460, 641515,  21340,Bryan
 771205, 527162, 459280, 540720, 549803, 427680, 572320, 386795, 658000,  71993,Fayette
 782770, 620670, 362824, 637176, 649524, 335124, 664876, 355730, 638500,  80579,Columbia
 786460, 281417, 702238, 297762, 308144, 671673, 328327, 366365, 652825,  51333,Clarke
 805505, 603780, 385304, 614696, 628340, 348763, 651237, 377200, 682705,  30049,Troup
 807825, 399018, 586523, 413477, 426735, 552675, 447325, 361415, 669240, 133420,Chatham
 820975, 628434, 363474, 636526, 656086, 326931, 673069, 361740, 682715,  11247,Greene
 856200, 662285, 326843, 673157, 691948, 285266, 714734, 351685, 707885,  16283,Tift
 875785, 619462, 371835, 628165, 650843, 328059, 671941, 343095, 718880,   3792,Turner
 901300, 659369, 324300, 675700, 701048, 285719, 714281, 291605, 692905,  25168,Oconee
-186400, 452504, 543591, 456409, 377683, 606050, 393950, 874105, 187705,   3074,Randolph
-489060, 420692, 574293, 425707, 316317, 667730, 332270,1021875,  32815,   2194,Calhoun
